220 8.200 -0.27734E-04 0.75998E-06 0.19748E-04 0.73378E-06 1.0000 0.92043 0.14107E-04 0.51623E-06 1.0000 1.2886 
220 8.220 -0.27595E-04 0.75282E-06 0.19648E-04 0.72687E-06 1.0000 0.92066 0.14062E-04 0.51239E-06 1.0000 1.2864 
220 8.240 -0.27456E-04 0.74574E-06 0.19547E-04 0.72005E-06 1.0000 0.92089 0.14017E-04 0.50858E-06 1.0000 1.2842 
220 8.260 -0.27318E-04 0.73875E-06 0.19448E-04 0.71331E-06 1.0000 0.92112 0.13973E-04 0.50481E-06 1.0000 1.2821 
220 8.280 -0.27182E-04 0.73184E-06 0.19350E-04 0.70664E-06 1.0000 0.92136 0.13928E-04 0.50106E-06 1.0000 1.2800 
220 8.300 -0.27046E-04 0.72500E-06 0.19252E-04 0.70006E-06 1.0000 0.92159 0.13884E-04 0.49735E-06 1.0000 1.2779 
220 8.320 -0.26911E-04 0.71825E-06 0.19154E-04 0.69355E-06 1.0000 0.92183 0.13839E-04 0.49366E-06 1.0000 1.2759 
220 8.340 -0.26777E-04 0.71158E-06 0.19058E-04 0.68711E-06 1.0000 0.92207 0.13795E-04 0.49001E-06 1.0000 1.2739 
220 8.360 -0.26644E-04 0.70499E-06 0.18962E-04 0.68076E-06 1.0000 0.92231 0.13750E-04 0.48638E-06 1.0000 1.2719 
220 8.380 -0.26512E-04 0.69847E-06 0.18867E-04 0.67447E-06 1.0000 0.92255 0.13706E-04 0.48279E-06 1.0000 1.2699 
220 8.400 -0.26381E-04 0.69202E-06 0.18772E-04 0.66826E-06 1.0000 0.92280 0.13662E-04 0.47922E-06 1.0000 1.2680 
220 8.420 -0.26251E-04 0.68566E-06 0.18678E-04 0.66212E-06 1.0000 0.92304 0.13617E-04 0.47568E-06 1.0000 1.2661 
220 8.440 -0.26122E-04 0.67936E-06 0.18585E-04 0.65605E-06 1.0000 0.92329 0.13573E-04 0.47217E-06 1.0000 1.2642 
220 8.460 -0.25993E-04 0.67314E-06 0.18492E-04 0.65005E-06 1.0000 0.92354 0.13529E-04 0.46869E-06 1.0000 1.2623 
220 8.480 -0.25866E-04 0.66699E-06 0.18400E-04 0.64411E-06 1.0000 0.92379 0.13485E-04 0.46524E-06 1.0000 1.2605 
220 8.500 -0.25739E-04 0.66090E-06 0.18308E-04 0.63825E-06 1.0000 0.92405 0.13441E-04 0.46182E-06 1.0000 1.2587 
220 8.520 -0.25613E-04 0.65489E-06 0.18218E-04 0.63245E-06 1.0000 0.92430 0.13397E-04 0.45842E-06 1.0000 1.2569 
220 8.540 -0.25488E-04 0.64895E-06 0.18127E-04 0.62672E-06 1.0000 0.92456 0.13353E-04 0.45505E-06 1.0000 1.2552 
220 8.560 -0.25364E-04 0.64307E-06 0.18038E-04 0.62105E-06 1.0000 0.92482 0.13309E-04 0.45171E-06 1.0000 1.2534 
220 8.580 -0.25241E-04 0.63726E-06 0.17949E-04 0.61545E-06 1.0000 0.92509 0.13265E-04 0.44839E-06 1.0000 1.2517 
220 8.600 -0.25118E-04 0.63152E-06 0.17860E-04 0.60991E-06 1.0000 0.92535 0.13222E-04 0.44511E-06 1.0000 1.2500 
220 8.620 -0.24997E-04 0.62584E-06 0.17773E-04 0.60443E-06 1.0000 0.92562 0.13178E-04 0.44185E-06 1.0000 1.2483 
220 8.640 -0.24876E-04 0.62022E-06 0.17685E-04 0.59902E-06 1.0000 0.92589 0.13135E-04 0.43861E-06 1.0000 1.2467 
220 8.660 -0.24756E-04 0.61467E-06 0.17599E-04 0.59366E-06 1.0000 0.92616 0.13091E-04 0.43541E-06 1.0000 1.2451 
220 8.680 -0.24637E-04 0.60918E-06 0.17512E-04 0.58837E-06 1.0000 0.92644 0.13048E-04 0.43223E-06 1.0000 1.2435 
220 8.700 -0.24518E-04 0.60375E-06 0.17427E-04 0.58313E-06 1.0000 0.92672 0.13004E-04 0.42907E-06 1.0000 1.2419 
220 8.720 -0.24401E-04 0.59838E-06 0.17342E-04 0.57795E-06 1.0000 0.92700 0.12961E-04 0.42594E-06 1.0000 1.2403 
220 8.740 -0.24284E-04 0.59307E-06 0.17257E-04 0.57283E-06 1.0000 0.92728 0.12918E-04 0.42284E-06 1.0000 1.2388 
220 8.760 -0.24168E-04 0.58782E-06 0.17174E-04 0.56777E-06 1.0000 0.92756 0.12875E-04 0.41976E-06 1.0000 1.2373 
220 8.780 -0.24052E-04 0.58263E-06 0.17090E-04 0.56276E-06 1.0000 0.92785 0.12832E-04 0.41671E-06 1.0000 1.2358 
220 8.800 -0.23938E-04 0.57750E-06 0.17007E-04 0.55781E-06 1.0000 0.92814 0.12789E-04 0.41368E-06 1.0000 1.2343 
220 8.820 -0.23824E-04 0.57242E-06 0.16925E-04 0.55291E-06 1.0000 0.92844 0.12746E-04 0.41068E-06 1.0000 1.2329 
220 8.840 -0.23710E-04 0.56740E-06 0.16843E-04 0.54807E-06 1.0000 0.92874 0.12703E-04 0.40770E-06 1.0000 1.2314 
220 8.860 -0.23598E-04 0.56243E-06 0.16762E-04 0.54328E-06 1.0000 0.92903 0.12660E-04 0.40475E-06 1.0000 1.2300 
220 8.880 -0.23486E-04 0.55752E-06 0.16681E-04 0.53854E-06 1.0000 0.92934 0.12618E-04 0.40182E-06 1.0000 1.2286 
220 8.900 -0.23375E-04 0.55266E-06 0.16601E-04 0.53385E-06 1.0000 0.92964 0.12575E-04 0.39892E-06 1.0000 1.2273 
220 8.920 -0.23265E-04 0.54785E-06 0.16521E-04 0.52922E-06 1.0000 0.92995 0.12533E-04 0.39604E-06 1.0000 1.2259 
220 8.940 -0.23155E-04 0.54310E-06 0.16442E-04 0.52463E-06 1.0000 0.93027 0.12490E-04 0.39318E-06 1.0000 1.2246 
220 8.960 -0.23047E-04 0.53840E-06 0.16363E-04 0.52010E-06 1.0000 0.93058 0.12448E-04 0.39034E-06 1.0000 1.2233 
220 8.980 -0.22938E-04 0.53375E-06 0.16285E-04 0.51561E-06 1.0000 0.93090 0.12406E-04 0.38753E-06 1.0000 1.2220 
220 9.000 -0.22831E-04 0.52915E-06 0.16207E-04 0.51117E-06 1.0000 0.93122 0.12363E-04 0.38475E-06 1.0000 1.2207 
220 9.020 -0.22724E-04 0.52459E-06 0.16129E-04 0.50678E-06 1.0000 0.93155 0.12321E-04 0.38198E-06 1.0000 1.2195 
220 9.040 -0.22618E-04 0.52009E-06 0.16052E-04 0.50244E-06 1.0000 0.93188 0.12279E-04 0.37924E-06 1.0000 1.2182 
220 9.060 -0.22512E-04 0.51564E-06 0.15976E-04 0.49814E-06 1.0000 0.93221 0.12237E-04 0.37652E-06 1.0000 1.2170 
220 9.080 -0.22407E-04 0.51123E-06 0.15900E-04 0.49389E-06 1.0000 0.93255 0.12196E-04 0.37382E-06 1.0000 1.2158 
220 9.100 -0.22303E-04 0.50687E-06 0.15824E-04 0.48968E-06 1.0000 0.93289 0.12154E-04 0.37115E-06 1.0000 1.2147 
220 9.120 -0.22199E-04 0.50256E-06 0.15749E-04 0.48552E-06 1.0000 0.93324 0.12112E-04 0.36850E-06 1.0000 1.2135 
220 9.140 -0.22096E-04 0.49829E-06 0.15675E-04 0.48141E-06 1.0000 0.93359 0.12070E-04 0.36587E-06 1.0000 1.2124 
220 9.160 -0.21994E-04 0.49407E-06 0.15600E-04 0.47733E-06 1.0000 0.93394 0.12029E-04 0.36326E-06 1.0000 1.2112 
220 9.180 -0.21892E-04 0.48990E-06 0.15527E-04 0.47330E-06 1.0000 0.93430 0.11988E-04 0.36067E-06 1.0000 1.2101 
220 9.200 -0.21791E-04 0.48576E-06 0.15453E-04 0.46932E-06 1.0000 0.93466 0.11946E-04 0.35810E-06 1.0000 1.2091 
220 9.220 -0.21690E-04 0.48167E-06 0.15380E-04 0.46537E-06 1.0000 0.93503 0.11905E-04 0.35556E-06 1.0000 1.2080 
220 9.240 -0.21590E-04 0.47763E-06 0.15308E-04 0.46147E-06 1.0000 0.93540 0.11864E-04 0.35303E-06 1.0000 1.2070 
220 9.260 -0.21491E-04 0.47362E-06 0.15236E-04 0.45761E-06 1.0000 0.93578 0.11823E-04 0.35053E-06 1.0000 1.2059 
220 9.280 -0.21392E-04 0.46966E-06 0.15164E-04 0.45378E-06 1.0000 0.93616 0.11782E-04 0.34805E-06 1.0000 1.2049 
220 9.300 -0.21294E-04 0.46574E-06 0.15093E-04 0.45000E-06 1.0000 0.93654 0.11741E-04 0.34558E-06 1.0000 1.2039 
220 9.320 -0.21196E-04 0.46186E-06 0.15022E-04 0.44626E-06 1.0000 0.93693 0.11700E-04 0.34314E-06 1.0000 1.2030 
220 9.340 -0.21099E-04 0.45803E-06 0.14951E-04 0.44256E-06 1.0000 0.93733 0.11659E-04 0.34072E-06 1.0000 1.2020 
220 9.360 -0.21002E-04 0.45423E-06 0.14881E-04 0.43889E-06 1.0000 0.93773 0.11618E-04 0.33832E-06 1.0000 1.2011 
220 9.380 -0.20906E-04 0.45047E-06 0.14811E-04 0.43526E-06 1.0000 0.93814 0.11578E-04 0.33593E-06 1.0000 1.2002 
220 9.400 -0.20811E-04 0.44675E-06 0.14742E-04 0.43167E-06 1.0000 0.93855 0.11537E-04 0.33357E-06 1.0000 1.1993 
220 9.420 -0.20716E-04 0.44307E-06 0.14673E-04 0.42812E-06 1.0000 0.93897 0.11497E-04 0.33122E-06 1.0000 1.1984 
